Date/Time,BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly) 
 08/15  16:00:00,23.46326867946932,23.752838512794008,21.897892865467129,24.96033872987535,23.22877877033531,23.394266448793549,23.108504826952229,22.814509205600534 
 08/15  17:00:00,23.23662650251529,23.72131941416639,21.951757110338979,24.834206737068557,23.199014238844069,23.407215088717778,23.085297090766173,22.83426892775471 
 08/15  18:00:00,22.73920930377841,23.61734039055117,21.976074704223067,24.53835722481942,23.123511338199586,23.373775750464249,23.021257991224564,22.8218859585564 
 08/15  19:00:00,22.142980341494039,23.45871543272,21.971648837910576,24.233654406361827,23.0111210091421,23.32425269319345,22.92157318572026,22.805554912393235 
 08/15  20:00:00,21.55548284739312,23.303735480712768,21.94752564667158,23.927046094659134,22.907688377385388,23.262878483667885,22.829221391123086,22.77834498098173 
 08/15  21:00:00,21.104172317165039,23.166834821251685,21.906832971470175,23.715717056751357,22.820122980008074,23.201242663610054,22.75037609419109,22.746782772564079 
 08/15  22:00:00,20.749803468069456,23.05399720942185,21.85877926906508,23.534232040285369,22.748976941891084,23.143400117978549,22.685975010227986,22.714710422375839 
 08/15  23:00:00,20.45561797961889,22.950794045926917,21.8047206385056,23.37968342703084,22.683199773140499,23.084139390765665,22.62696002554129,22.680949402513766 
 08/15  24:00:00,20.207372027896115,22.84890107182987,21.746247471669098,23.238924177452565,22.617546467945578,23.021579896033577,22.569169836956143,22.64460640641164 
 08/16  01:00:00,19.993726420252388,22.752285204312576,21.686604096936486,23.118523414773017,22.556309846322877,22.959409100403105,22.51507410468047,22.60676334662183 
 08/16  02:00:00,19.812424459410474,22.66295488848502,21.625268429682884,23.013938421672706,22.50041228460768,22.899326809945128,22.46540687411846,22.568451925730714 
 08/16  03:00:00,19.638108593829125,22.576044791930135,21.563507932933374,22.91038271317096,22.44509406325046,22.83899637868677,22.416503323328077,22.529315508028334 
 08/16  04:00:00,19.49179233254348,22.491551474292799,21.501483667897945,22.815459366430248,22.390148448687236,22.778521855697944,22.36820887684558,22.489511498218275 
 08/16  05:00:00,19.349307373191207,22.408045975219375,21.440148029742585,22.72030244264357,22.334460333732286,22.717542120403754,22.31893945632377,22.448763497127265 
 08/16  06:00:00,19.302386838871159,22.32611323838149,21.379217531885858,22.626550209687147,22.27968183927162,22.656442026777925,22.270132665622915,22.40743791626125 
 08/16  07:00:00,19.167762939128378,22.257861565653749,21.3238716902452,22.570454829384766,22.232423489115754,22.60231951973025,22.227669415616054,22.367830951548109 
 08/16  08:00:00,19.23787959049153,22.24518806256254,21.276982643656635,22.64034374766215,22.22472497675051,22.5763076849505,22.21829486339313,22.33849306294768 
 08/16  09:00:00,19.647900670410487,22.324693153186144,21.253096772027406,22.87385102010141,22.286306491182676,22.604522532671756,22.265254346673346,22.34242376909122 
 08/16  10:00:00,20.364905717226148,22.487324887863215,21.254601356043908,23.275349908239684,22.413616632985588,22.669374605233615,22.355423103312249,22.355752779111726 
 08/16  11:00:00,21.364325225936999,22.75240082709782,21.290228076295994,23.808944058942939,22.60005711625285,22.781091654113859,22.493605994960764,22.390481440488313 
 08/16  12:00:00,22.49276694259808,23.15164608934971,21.365314379878016,24.40695556814775,22.84592059540751,22.961922550422015,22.699532853178125,22.46460150027943 
 08/16  13:00:00,23.865717609918549,23.576837285595894,21.482175156490617,25.1646030854625,23.035621946957244,23.11459487784178,22.862232300084636,22.526986205927419 
 08/16  14:00:00,25.51155608541484,24.125724033577268,21.66380036570411,26.07678559391609,23.272396390171879,23.327942619792233,23.07735890071637,22.622797822950724 
 08/16  15:00:00,27.020612437904803,24.70531522598603,21.89499509681379,26.946819553720507,23.50741997157774,23.585872006766836,23.30657635977574,22.774080321671819 
 08/16  16:00:00,27.4451979873347,24.808748907222829,22.116038710552649,27.140754302455976,23.548365428486848,23.653210725916684,23.340902213693125,22.8140521589107 
 08/16  17:00:00,26.709686203567615,24.763357421742819,22.249364580869483,26.71059845810212,23.533132164320017,23.726116666261239,23.33426966791052,22.864505461720506 
 08/16  18:00:00,25.507479619013439,24.561432543581235,22.329318254012635,26.0817210922781,23.419041580977767,23.713277855810369,23.238604362991859,22.88116912542987 
 08/16  19:00:00,24.337695237873498,24.33868597278925,22.35277971047936,25.502775089693516,23.29333110245978,23.680792287456077,23.131368122540619,22.87872682783463 
 08/16  20:00:00,23.354380147909958,24.075291701357345,22.327704222024339,25.03003164517492,23.134093619884135,23.6217656580586,22.978499910929075,22.864405013751367 
 08/16  21:00:00,22.609008879995736,23.91839663623034,22.27743044139924,24.678692710055523,23.0481392471866,23.57274627922942,22.903448099162369,22.843978628956838 
 08/16  22:00:00,22.014448742554046,23.703891860009635,22.207417045477848,24.390953796034468,22.929503381891917,23.498469887312646,22.78831249590982,22.80374135986642 
 08/16  23:00:00,21.551355419912846,23.585910682798283,22.12625033498645,24.156180105078385,22.8657626544355,23.443714588102766,22.73357261309504,22.77833506368954 
 08/16  24:00:00,21.188114691292556,23.39626177062297,22.037726757827309,23.96345403987803,22.765881483679054,23.354869989540029,22.639352015144675,22.72327495609869 
 08/17  01:00:00,20.860755564219966,23.266603508410684,21.94871391626525,23.77164071934309,22.69693256246683,23.282439124804698,22.576778965449358,22.67551748504921 
 08/17  02:00:00,20.570934020350909,23.143770817709073,21.862746936160538,23.608006459815557,22.62942418939563,23.20992200184833,22.51816178167675,22.63074126246234 
 08/17  03:00:00,20.324539231962495,23.024036911762836,21.776904078239949,23.461320762457875,22.56374398250982,23.13879505242359,22.461995172464353,22.588788304927605 
 08/17  04:00:00,20.030985977778227,22.901191367643024,21.70304585877801,23.28532018227088,22.493933377373645,23.067977695774919,22.40329015843669,22.547897195778459 
 08/17  05:00:00,19.78106952436551,22.782886976086318,21.628497698668917,23.14204506903158,22.426740618920574,22.99929002537443,22.34564324782331,22.508115165110714 
 08/17  06:00:00,19.771505278846968,22.6877871908092,21.551409046234185,23.06118559463149,22.37785153438238,22.93761284812009,22.30458815037518,22.471791215238168 
 08/17  07:00:00,19.531059084088086,22.590850914526809,21.482176546345025,22.941003677477906,22.321304577603664,22.872655748213913,22.25856127784576,22.432998933218188 
 08/17  08:00:00,19.641432311860635,22.566156345576247,21.420787724913646,23.030492430651763,22.314391381495584,22.842531656609439,22.25239675385296,22.404898117475097 
 08/17  09:00:00,20.234031975648358,22.683573692605998,21.393093159772055,23.367970286648928,22.424893156317525,22.885884448180595,22.32768539066994,22.415302331462699 
 08/17  10:00:00,21.09911674295781,22.880781876889658,21.398593408392907,23.81942417687246,22.595961409991774,22.963454637017127,22.442768137686146,22.43685059301444 
 08/17  11:00:00,22.10687892335112,23.148551492322583,21.438865905848219,24.340867331808754,22.79561048325104,23.076619891679429,22.58840590818488,22.476193609833275 
 08/17  12:00:00,23.153314326607469,23.527838398825524,21.516012078352188,24.879542836922469,23.031409658663664,23.248268540099475,22.793856997969578,22.55673229993607 
 08/17  13:00:00,24.782500494310985,24.047731421899504,21.648281003158894,25.789850756596846,23.259184829345469,23.438655106070095,22.99375285790247,22.63777051010664 
 08/17  14:00:00,26.733133405792655,24.71848811081967,21.87192194468352,26.87399914061578,23.508083432225573,23.667655167377576,23.227745110470126,22.744315667566974 
 08/17  15:00:00,28.746225377430699,25.43763815034671,22.178174476202103,28.085503214780237,23.77472470926307,23.93934538940553,23.49183973699248,22.924831868668855 
 08/17  16:00:00,30.721165622834929,25.77923897352418,22.540821205835699,29.387157210797427,23.908799331133609,24.108892642058213,23.623509180595268,23.06181887299966 
 08/17  17:00:00,32.15593924779012,25.82872655025005,22.89283074464391,30.26467857278945,23.958857472119495,24.233021405522828,23.667644200634347,23.12248078762302 
 08/17  18:00:00,32.58321155645962,25.725484067297413,23.214784622966179,30.525276178378989,23.946981369850346,24.329884179216408,23.6647197749531,23.172509775355896 
 08/17  19:00:00,30.859077116365076,25.555422339556796,23.413119128349125,29.56682915580924,23.873328532963137,24.427982007292198,23.622322185909885,23.22608836614826 
 08/17  20:00:00,28.582266303097858,25.32512740650385,23.496348458345478,28.398426498117794,23.747937288471534,24.464584843914009,23.522905092548127,23.24553254756462 
 08/17  21:00:00,26.785562268291128,25.107349475091845,23.51491435664535,27.566822146988707,23.62921135670698,24.482688580906986,23.4234861265531,23.250967826906608 
 08/17  22:00:00,25.486973951524406,24.909286221343164,23.486010361950738,26.948611519404126,23.52801238107731,24.478151861298753,23.337207363122287,23.244119488237215 
 08/17  23:00:00,24.44828017076655,24.70061881793911,23.393448830359824,26.43435559841989,23.428477862067706,24.435364353454504,23.250334727187597,23.218970198755565 
 08/17  24:00:00,23.57663092163841,24.478129219628874,23.258236339975438,25.97468243475172,23.3060272924847,24.354370584659756,23.144116158849735,23.1690593789247 
 08/18  01:00:00,22.835790569521394,24.181132373114573,23.087324588069526,25.56173843446537,23.142350771002918,24.22714806758893,22.989452240662584,23.066876967242658 
 08/18  02:00:00,22.18706464209143,23.933197590125077,22.90196285279923,25.167863746975166,23.003538351628916,24.08564166550714,22.859501880990924,22.955587652271598 
 08/18  03:00:00,21.62382941712908,23.735885214923706,22.70856090497817,24.81168752008979,22.88593839912908,23.953821259300903,22.755635382086547,22.879632162873514 
 08/18  04:00:00,21.108680499506236,23.419977938546265,22.508004423710096,24.466496389130215,22.701502503263368,23.749581639073449,22.578985004236079,22.71267195320071 
 08/18  05:00:00,20.644192416981896,23.18120911614639,22.302757388552693,24.131629298044758,22.555073906752484,23.577274816853167,22.44105633029909,22.57065290500765 
 08/18  06:00:00,20.240876807373725,22.945903249969189,22.10535753273355,23.831598414209219,22.408147704248174,23.399741062426985,22.305013352358505,22.43862656329057 
 08/18  07:00:00,20.06173746747901,22.767994318217008,21.921068108278669,23.664464584150165,22.30274475799056,23.251436871132289,22.2038196058661,22.320429863935926 
 08/18  08:00:00,20.305577378341029,22.714695354431684,21.770645800078584,23.744941407725159,22.313036702939735,23.169287302560073,22.182217915502894,22.234236035530217 
 08/18  09:00:00,20.600519315197987,22.73162327774186,21.66425651866433,23.814505915954926,22.33211560003503,23.138622398095007,22.196852118241407,22.210629317080078 
 08/18  10:00:00,21.167481064247587,22.816025391553173,21.59038184168624,24.101464320112883,22.418999447774213,23.124564583196155,22.25547167195235,22.16380666294831 
 08/18  11:00:00,22.07436579434683,23.026094822106566,21.56802606369075,24.54425732883785,22.58233828097543,23.19748290893116,22.379242011979835,22.186489150700579 
 08/18  12:00:00,23.131659691052659,23.359891391777596,21.59813196180442,25.082246978305439,22.797981705407837,23.320854348569726,22.56724501332807,22.2377168255601 
 08/18  13:00:00,24.65913832004646,23.842814266874485,21.687687115490637,25.908023423462575,23.022775278540196,23.48945184222693,22.76773386741604,22.314432626171578 
 08/18  14:00:00,26.463340219356714,24.456421427055376,21.860247023459189,26.88634926504838,23.253992804847969,23.68753039094768,22.987303951962195,22.417685012866149 
 08/18  15:00:00,28.18574151058194,24.991061166321665,22.096252726548447,27.872270902146796,23.472469558869468,23.891816906930918,23.193231444956536,22.534986870050575 
 08/18  16:00:00,29.083887388382708,25.26140017841249,22.35376725541125,28.322658387796488,23.609855814099985,24.05417883022222,23.32772547887374,22.642491588785398 
 08/18  17:00:00,28.823401651603179,25.30952288158711,22.558257497112554,28.160635147011126,23.665637423919639,24.180936462659575,23.39603542474661,22.762754476484149 
 08/18  18:00:00,27.599701070163964,25.143594088590225,22.686234869032544,27.502314690772367,23.59762605538352,24.211183314818478,23.346610505148314,22.811594367009563 
 08/18  19:00:00,26.18861310282518,24.902566709352997,22.75292092696524,26.812246324962666,23.469322610794877,24.201325006397089,23.241221999652845,22.8665735941812 
 08/18  20:00:00,24.90643986951168,24.65743871354384,22.776738250582427,26.19960271345078,23.333427636615104,24.16020597280856,23.122087002553568,22.877020031714179 
 08/18  21:00:00,23.878964446493769,24.469724097235564,22.74796081943187,25.72137634912434,23.23820291286867,24.116246676980944,23.04629110802828,22.87489167222182 
 08/18  22:00:00,23.082974965962518,24.28563905115881,22.683711217571415,25.340605423183555,23.145206627265759,24.06034222572658,22.968502430322038,22.867090471653854 
 08/18  23:00:00,22.39452170935865,24.042551497064204,22.587903336089107,24.989068026259866,23.01977916664496,23.97061213834096,22.857758873595225,22.842037962192486 
 08/18  24:00:00,21.79503479978294,23.841120283175408,22.475182482567058,24.665576114647786,22.916669648776354,23.86861753526075,22.764010776048584,22.797793752745183 
 08/19  01:00:00,21.347321000992129,23.694701542231088,22.345305434077287,24.402281382527627,22.839420696875025,23.77769143329854,22.697668866828559,22.758201755337745 
 08/19  02:00:00,20.93514151253516,23.448156975286957,22.205394842912889,24.137205107030057,22.704856048435788,23.62876141805283,22.573226718846347,22.67058518528257 
 08/19  03:00:00,20.576228295709478,23.261301299423896,22.059835855933167,23.888129679958749,22.595011049178816,23.499685996884993,22.473378049193486,22.58460668778516 
 08/19  04:00:00,20.2860671219971,23.08524576210332,21.919876731347345,23.673097588143454,22.491880593821987,23.371493185442679,22.380175557086447,22.500440891770237 
 08/19  05:00:00,20.017812767983913,22.910803431768458,21.78552257634078,23.46523595771447,22.389618217694144,23.24206455746433,22.28819984979348,22.417377133047613 
 08/19  06:00:00,19.797965258192158,22.752953535570094,21.66348449162973,23.28482122773261,22.297792412702795,23.124171606144097,22.20710510706311,22.34109113079943 
 08/19  07:00:00,19.705791365810545,22.638884182021909,21.553538930440106,23.195526511860075,22.237796980600135,23.029412173111266,22.154159810103555,22.278518120481349 
 08/19  08:00:00,19.97291735699875,22.63867069678689,21.47276553408072,23.341991193191359,22.276800042525286,22.997510272697455,22.174576687585359,22.246496468086926 
 08/19  09:00:00,20.734515442022184,22.797617650275734,21.441768898052737,23.7449459533439,22.467717353689026,23.055252206474575,22.28281507852654,22.267488172182078 
